Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,002s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,001s",PASSED
println(jsonString),,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,172s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:13,2022-08-30 16:20:14,"1,198s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:13,2022-08-30 16:20:13,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:13,2022-08-30 16:20:14,"0,946s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,001s",PASSED
println(jsonString),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,175s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:14,2022-08-30 16:20:15,"1,171s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:14,2022-08-30 16:20:14,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:14,2022-08-30 16:20:15,"0,961s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,003s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,000s",PASSED
println(jsonString),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:15,2022-08-30 16:20:15,"0,145s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:15,2022-08-30 16:20:17,"1,709s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:16,2022-08-30 16:20:16,"0,004s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:16,2022-08-30 16:20:16,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:16,2022-08-30 16:20:17,"1,287s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,002s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,000s",PASSED
println(jsonString),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,305s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:17,2022-08-30 16:20:19,"1,632s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:17,2022-08-30 16:20:17,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:17,2022-08-30 16:20:18,"1,089s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:18,2022-08-30 16:20:18,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:18,2022-08-30 16:20:19,"0,016s",PASSED
println(jsonString),,,,2022-08-30 16:20:19,2022-08-30 16:20:19,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:19,2022-08-30 16:20:19,"0,011s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:19,2022-08-30 16:20:19,"0,451s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:19,2022-08-30 16:20:20,"1,358s",ERROR
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:19,2022-08-30 16:20:19,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:19,2022-08-30 16:20:19,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:19,2022-08-30 16:20:20,"1,134s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,003s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,004s",PASSED
println(jsonString),,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,011s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:20,2022-08-30 16:20:20,"0,107s",ERROR
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:21,2022-08-30 16:20:22,"1,633s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:21,2022-08-30 16:20:21,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:21,2022-08-30 16:20:21,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:21,2022-08-30 16:20:22,"1,324s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,002s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,000s",PASSED
println(jsonString),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,109s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:22,2022-08-30 16:20:24,"1,127s",ERROR
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,004s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:22,2022-08-30 16:20:22,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:22,2022-08-30 16:20:24,"1,038s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,003s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,000s",PASSED
println(jsonString),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,004s",ERROR
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:24,2022-08-30 16:20:26,"2,479s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,003s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:24,2022-08-30 16:20:24,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:24,2022-08-30 16:20:25,"1,510s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,000s",PASSED
println(jsonString),,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,004s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:25,2022-08-30 16:20:25,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:25,2022-08-30 16:20:26,"0,758s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 16:20:26,2022-08-30 16:20:28,"1,372s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 16:20:26,2022-08-30 16:20:26,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 16:20:26,2022-08-30 16:20:26,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 16:20:26,2022-08-30 16:20:27,"1,122s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,001s",PASSED
println(jsonString),,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 16:20:27,2022-08-30 16:20:27,"0,005s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 16:20:28,2022-08-30 16:20:28,"0,152s",PASSED
