Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:25,2022-08-30 23:51:27,"2,176s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:25,2022-08-30 23:51:25,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:25,2022-08-30 23:51:25,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:25,2022-08-30 23:51:27,"1,878s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,012s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,008s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,008s",PASSED
println(jsonString),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:27,2022-08-30 23:51:27,"0,200s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:28,2022-08-30 23:51:30,"2,418s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:28,2022-08-30 23:51:28,"0,010s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:28,2022-08-30 23:51:28,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:28,2022-08-30 23:51:29,"1,046s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,010s",PASSED
println(jsonString),,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:29,2022-08-30 23:51:29,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:29,2022-08-30 23:51:30,"1,255s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:30,2022-08-30 23:51:32,"2,316s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:30,2022-08-30 23:51:30,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:30,2022-08-30 23:51:30,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:30,2022-08-30 23:51:32,"2,005s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,010s",PASSED
println(jsonString),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:32,2022-08-30 23:51:32,"0,211s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:33,2022-08-30 23:51:35,"2,323s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:33,2022-08-30 23:51:33,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:33,2022-08-30 23:51:33,"0,050s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:33,2022-08-30 23:51:34,"1,711s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,003s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,011s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:34,2022-08-30 23:51:34,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:34,2022-08-30 23:51:35,"0,110s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:35,2022-08-30 23:51:35,"0,005s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:35,2022-08-30 23:51:35,"0,348s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:35,2022-08-30 23:51:38,"2,669s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:35,2022-08-30 23:51:35,"0,008s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:35,2022-08-30 23:51:35,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:35,2022-08-30 23:51:36,"1,010s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,015s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,007s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,015s",PASSED
println(jsonString),,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:36,2022-08-30 23:51:36,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:36,2022-08-30 23:51:38,"1,518s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:38,2022-08-30 23:51:39,"1,337s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:38,2022-08-30 23:51:38,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:38,2022-08-30 23:51:38,"0,010s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:38,2022-08-30 23:51:39,"0,953s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,015s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,016s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:39,2022-08-30 23:51:39,"0,212s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:39,2022-08-30 23:51:42,"2,200s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:40,2022-08-30 23:51:40,"0,008s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:40,2022-08-30 23:51:40,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:40,2022-08-30 23:51:41,"1,096s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:41,2022-08-30 23:51:41,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:41,2022-08-30 23:51:42,"0,002s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,171s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:42,2022-08-30 23:51:44,"1,819s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,010s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:42,2022-08-30 23:51:42,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:42,2022-08-30 23:51:43,"1,455s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,010s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,009s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,002s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:43,2022-08-30 23:51:43,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:43,2022-08-30 23:51:44,"0,272s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:44,2022-08-30 23:51:45,"1,226s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:44,2022-08-30 23:51:44,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:44,2022-08-30 23:51:44,"0,008s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:44,2022-08-30 23:51:45,"0,958s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,009s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,010s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,162s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:45,2022-08-30 23:51:47,"1,859s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:45,2022-08-30 23:51:45,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:45,2022-08-30 23:51:47,"1,383s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,008s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
println(jsonString),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,161s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-30 23:51:47,2022-08-30 23:51:49,"1,881s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-30 23:51:47,2022-08-30 23:51:47,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-30 23:51:47,2022-08-30 23:51:49,"1,448s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,022s",PASSED
status = response.getStatusCode(),,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,017s",PASSED
jsonString = response.getResponseText(),,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-30 23:51:49,2022-08-30 23:51:49,"0,000s",PASSED
