Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:13,2022-08-31 11:09:14,"0,785s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:14,2022-08-31 11:09:21,"6,623s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:14,2022-08-31 11:09:14,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:14,2022-08-31 11:09:14,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:14,2022-08-31 11:09:18,"3,808s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,027s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,014s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,049s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,004s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,040s",PASSED
println(jsonString),,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:18,2022-08-31 11:09:18,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:18,2022-08-31 11:09:21,"2,521s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:21,2022-08-31 11:09:24,"3,474s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:21,2022-08-31 11:09:21,"0,014s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:21,2022-08-31 11:09:21,"0,003s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:21,2022-08-31 11:09:24,"2,667s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,003s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,003s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,002s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,002s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,001s",PASSED
println(jsonString),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,008s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:24,2022-08-31 11:09:24,"0,567s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:25,2022-08-31 11:09:27,"2,501s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:25,2022-08-31 11:09:25,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:25,2022-08-31 11:09:25,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:25,2022-08-31 11:09:27,"1,835s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,003s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,011s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,002s",PASSED
println(jsonString),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,012s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:27,2022-08-31 11:09:27,"0,445s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:28,2022-08-31 11:09:31,"3,097s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:28,2022-08-31 11:09:28,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:28,2022-08-31 11:09:28,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:28,2022-08-31 11:09:30,"1,946s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:30,2022-08-31 11:09:30,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:30,2022-08-31 11:09:31,"0,639s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:31,2022-08-31 11:09:33,"1,456s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:31,2022-08-31 11:09:31,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:31,2022-08-31 11:09:31,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:31,2022-08-31 11:09:32,"1,033s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,002s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,009s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:32,2022-08-31 11:09:32,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:32,2022-08-31 11:09:33,"0,259s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:33,2022-08-31 11:09:36,"2,095s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:34,2022-08-31 11:09:34,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:34,2022-08-31 11:09:34,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:34,2022-08-31 11:09:35,"1,175s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:35,2022-08-31 11:09:35,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:35,2022-08-31 11:09:36,"0,158s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:36,2022-08-31 11:09:38,"1,920s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:36,2022-08-31 11:09:36,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:36,2022-08-31 11:09:36,"0,010s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:36,2022-08-31 11:09:37,"1,641s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:37,2022-08-31 11:09:37,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:37,2022-08-31 11:09:38,"0,179s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:38,2022-08-31 11:09:40,"2,252s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:38,2022-08-31 11:09:38,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:38,2022-08-31 11:09:38,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:38,2022-08-31 11:09:39,"1,481s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,010s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:39,2022-08-31 11:09:39,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:39,2022-08-31 11:09:40,"0,653s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:40,2022-08-31 11:09:41,"1,384s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:40,2022-08-31 11:09:40,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:40,2022-08-31 11:09:40,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:40,2022-08-31 11:09:41,"1,011s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,010s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
println(jsonString),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 11:09:41,2022-08-31 11:09:41,"0,209s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 11:09:42,2022-08-31 11:09:43,"1,501s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 11:09:42,2022-08-31 11:09:42,"0,009s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 11:09:42,2022-08-31 11:09:42,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 11:09:42,2022-08-31 11:09:43,"1,228s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 11:09:43,2022-08-31 11:09:43,"0,000s",PASSED
