Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:07,2022-08-26 09:42:07,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:07,2022-08-26 09:42:07,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:07,2022-08-26 09:42:07,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:07,2022-08-26 09:42:07,"0,470s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:08,2022-08-26 09:42:09,"1,741s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:08,2022-08-26 09:42:08,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:08,2022-08-26 09:42:09,"1,375s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,020s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,047s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:09,2022-08-26 09:42:09,"0,265s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:10,2022-08-26 09:42:11,"1,634s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:10,2022-08-26 09:42:10,"0,005s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:10,2022-08-26 09:42:11,"1,310s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,001s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,006s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,196s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:11,2022-08-26 09:42:15,"3,598s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:11,2022-08-26 09:42:11,"0,004s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:11,2022-08-26 09:42:13,"1,361s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,001s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,002s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,006s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:13,2022-08-26 09:42:13,"0,006s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:13,2022-08-26 09:42:15,"2,136s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:15,2022-08-26 09:42:17,"1,794s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:16,2022-08-26 09:42:16,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:16,2022-08-26 09:42:17,"1,492s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,003s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,007s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,031s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,003s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,004s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,005s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,173s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:17,2022-08-26 09:42:18,"1,113s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:17,2022-08-26 09:42:17,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:17,2022-08-26 09:42:18,"0,881s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,001s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,006s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,000s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:18,2022-08-26 09:42:18,"0,119s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:19,2022-08-26 09:42:20,"1,501s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:19,2022-08-26 09:42:19,"0,008s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:19,2022-08-26 09:42:20,"1,270s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,001s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,168s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:20,2022-08-26 09:42:21,"1,227s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:20,2022-08-26 09:42:20,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:20,2022-08-26 09:42:21,"1,045s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,003s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,003s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,003s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,006s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:21,2022-08-26 09:42:21,"0,110s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:22,2022-08-26 09:42:23,"1,665s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:22,2022-08-26 09:42:22,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:22,2022-08-26 09:42:23,"1,386s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,001s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,170s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:23,2022-08-26 09:42:25,"2,005s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:23,2022-08-26 09:42:23,"0,009s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:23,2022-08-26 09:42:25,"1,599s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,011s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:25,2022-08-26 09:42:25,"0,281s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 09:42:25,2022-08-26 09:42:27,"1,307s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 09:42:26,2022-08-26 09:42:26,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 09:42:26,2022-08-26 09:42:27,"1,080s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 09:42:27,2022-08-26 09:42:27,"0,134s",PASSED
