Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:03,2022-08-26 15:28:04,"1,193s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,069s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,016s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,015s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:04,2022-08-26 15:28:04,"0,016s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:04,2022-08-26 15:28:05,"0,554s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:05,2022-08-26 15:28:07,"1,513s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:05,2022-08-26 15:28:05,"0,004s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:05,2022-08-26 15:28:07,"1,224s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,003s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,004s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,015s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,161s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:07,2022-08-26 15:28:10,"2,871s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:07,2022-08-26 15:28:07,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:07,2022-08-26 15:28:09,"2,221s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,008s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,002s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:09,2022-08-26 15:28:09,"0,009s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:09,2022-08-26 15:28:10,"0,523s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:10,2022-08-26 15:28:12,"2,239s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:10,2022-08-26 15:28:10,"0,016s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:10,2022-08-26 15:28:11,"1,076s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:11,2022-08-26 15:28:11,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:11,2022-08-26 15:28:12,"1,061s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:12,2022-08-26 15:28:15,"2,194s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:12,2022-08-26 15:28:12,"0,007s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:12,2022-08-26 15:28:14,"1,965s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,007s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:14,2022-08-26 15:28:14,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:14,2022-08-26 15:28:15,"0,182s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:15,2022-08-26 15:28:17,"2,677s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:16,2022-08-26 15:28:16,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:16,2022-08-26 15:28:17,"1,401s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,009s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:17,2022-08-26 15:28:17,"0,192s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:18,2022-08-26 15:28:20,"2,170s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:18,2022-08-26 15:28:18,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:18,2022-08-26 15:28:19,"1,131s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:19,2022-08-26 15:28:19,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:19,2022-08-26 15:28:20,"0,955s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:20,2022-08-26 15:28:22,"1,835s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:20,2022-08-26 15:28:20,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:20,2022-08-26 15:28:22,"1,590s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,132s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:22,2022-08-26 15:28:24,"1,679s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:22,2022-08-26 15:28:22,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:22,2022-08-26 15:28:23,"1,274s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,008s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:23,2022-08-26 15:28:23,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:23,2022-08-26 15:28:24,"0,295s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:24,2022-08-26 15:28:25,"1,489s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:24,2022-08-26 15:28:24,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:24,2022-08-26 15:28:25,"1,310s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,002s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,133s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:25,2022-08-26 15:28:27,"1,406s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:25,2022-08-26 15:28:25,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:25,2022-08-26 15:28:27,"1,054s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,081s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,015s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,223s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:27,2022-08-26 15:28:29,"1,649s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:27,2022-08-26 15:28:27,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:27,2022-08-26 15:28:28,"1,182s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,006s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,003s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:28,2022-08-26 15:28:28,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:28,2022-08-26 15:28:29,"0,402s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:29,2022-08-26 15:28:30,"1,467s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:29,2022-08-26 15:28:29,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:29,2022-08-26 15:28:30,"1,160s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,008s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,002s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:30,2022-08-26 15:28:30,"0,236s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:28:31,2022-08-26 15:28:32,"1,701s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:28:31,2022-08-26 15:28:31,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:28:31,2022-08-26 15:28:32,"1,364s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,009s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:28:32,2022-08-26 15:28:32,"0,183s",PASSED
