Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,025s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,023s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,006s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,014s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,003s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,359s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,280s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,003s",PASSED
println(jsonString),,,,2022-08-31 10:34:32,2022-08-31 10:34:32,"0,057s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:32,2022-08-31 10:34:33,"0,756s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:33,2022-08-31 10:34:39,"6,301s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:40,2022-08-31 10:34:44,"3,471s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:40,2022-08-31 10:34:40,"0,009s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:40,2022-08-31 10:34:40,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:40,2022-08-31 10:34:42,"2,265s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:42,2022-08-31 10:34:42,"0,001s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:42,2022-08-31 10:34:42,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:42,2022-08-31 10:34:42,"0,024s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,112s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,018s",PASSED
println(jsonString),,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,005s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:43,2022-08-31 10:34:43,"0,821s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:44,2022-08-31 10:34:47,"3,308s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:44,2022-08-31 10:34:44,"0,005s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:44,2022-08-31 10:34:44,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:44,2022-08-31 10:34:46,"1,912s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,001s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,006s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:46,2022-08-31 10:34:46,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:46,2022-08-31 10:34:47,"1,214s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:47,2022-08-31 10:34:49,"1,790s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:48,2022-08-31 10:34:48,"0,000s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:48,2022-08-31 10:34:48,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:48,2022-08-31 10:34:49,"1,262s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,020s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:49,2022-08-31 10:34:49,"0,294s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:49,2022-08-31 10:34:52,"2,758s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:50,2022-08-31 10:34:50,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:50,2022-08-31 10:34:50,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:50,2022-08-31 10:34:52,"1,539s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,004s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,005s",PASSED
println(jsonString),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:52,2022-08-31 10:34:52,"0,373s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:52,2022-08-31 10:34:55,"2,189s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:53,2022-08-31 10:34:53,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:53,2022-08-31 10:34:53,"0,004s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:53,2022-08-31 10:34:54,"1,304s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,001s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,007s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,006s",PASSED
println(jsonString),,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:54,2022-08-31 10:34:54,"0,004s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:54,2022-08-31 10:34:55,"0,414s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:55,2022-08-31 10:34:57,"1,655s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:55,2022-08-31 10:34:55,"0,003s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:55,2022-08-31 10:34:55,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:55,2022-08-31 10:34:56,"1,047s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,003s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,009s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,008s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:56,2022-08-31 10:34:56,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:56,2022-08-31 10:34:57,"0,470s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:34:57,2022-08-31 10:35:00,"3,462s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:34:57,2022-08-31 10:34:57,"0,009s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:34:57,2022-08-31 10:34:57,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:34:57,2022-08-31 10:34:58,"1,524s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,010s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,035s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:34:59,2022-08-31 10:34:59,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:34:59,2022-08-31 10:35:00,"1,736s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:01,2022-08-31 10:35:03,"1,416s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:01,2022-08-31 10:35:01,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:01,2022-08-31 10:35:01,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:01,2022-08-31 10:35:02,"1,017s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,001s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:02,2022-08-31 10:35:02,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:02,2022-08-31 10:35:03,"0,250s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:03,2022-08-31 10:35:06,"2,860s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:03,2022-08-31 10:35:03,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:03,2022-08-31 10:35:03,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:03,2022-08-31 10:35:05,"2,404s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:05,2022-08-31 10:35:05,"0,010s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:05,2022-08-31 10:35:05,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:05,2022-08-31 10:35:05,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:05,2022-08-31 10:35:05,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:05,2022-08-31 10:35:05,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:05,2022-08-31 10:35:06,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,002s",PASSED
println(jsonString),,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,020s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,202s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:06,2022-08-31 10:35:08,"1,815s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,002s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:06,2022-08-31 10:35:06,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:06,2022-08-31 10:35:07,"1,412s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,001s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,001s",PASSED
println(jsonString),,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,003s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:07,2022-08-31 10:35:07,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:07,2022-08-31 10:35:08,"0,251s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:08,2022-08-31 10:35:09,"1,323s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:08,2022-08-31 10:35:08,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:08,2022-08-31 10:35:08,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:08,2022-08-31 10:35:09,"1,019s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
"nom_func = ""val_mens_serv_report""",,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
println(jsonString),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_consulta_id_serv_report(parsedJson, val_consulta_id)",,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_consultar_factura(),,,,2022-08-31 10:35:09,2022-08-31 10:35:09,"0,211s",PASSED
,,,,,,,
Test Cases/ConsultarConsolidado_Factura,,,,2022-08-31 10:35:09,2022-08-31 10:35:12,"2,383s",PASSED
grabar = new almacena_datos_servicio.Graba_archivo(),,,,2022-08-31 10:35:10,2022-08-31 10:35:10,"0,001s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-31 10:35:10,2022-08-31 10:35:10,"0,001s",PASSED
"response = sendRequestAndVerify(findTestObject(""miFactura_Mareigua-ConsultarFactura/ConsultarConsolidado_Factura"", [""TipoIdentificacion"":TipoIdentificacion, ""NumeroIdentificacion"":NumeroIdentificacion, ""token"":token]))",,,,2022-08-31 10:35:10,2022-08-31 10:35:11,"1,484s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,007s",PASSED
status = response.getStatusCode(),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,000s",PASSED
"salida_json = jsonString.replaceAll(""
"", """")",,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,004s",PASSED
"grabar.create_Add(regis + "" - "" + jsonString, ruta_arch_salida)",,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,049s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-31 10:35:11,2022-08-31 10:35:11,"0,000s",PASSED
