Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
jsonString = response.getResponseText(),,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,010s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:31,2022-08-26 15:15:31,"0,442s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:32,2022-08-26 15:15:34,"2,037s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:32,2022-08-26 15:15:32,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:32,2022-08-26 15:15:33,"1,572s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,013s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,008s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,008s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:33,2022-08-26 15:15:33,"0,020s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:33,2022-08-26 15:15:34,"0,332s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:34,2022-08-26 15:15:36,"1,733s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:34,2022-08-26 15:15:34,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:34,2022-08-26 15:15:35,"1,070s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,001s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,003s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,013s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:35,2022-08-26 15:15:35,"0,003s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:35,2022-08-26 15:15:36,"0,581s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:36,2022-08-26 15:15:38,"1,987s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:36,2022-08-26 15:15:36,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:36,2022-08-26 15:15:37,"1,371s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,010s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,007s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:37,2022-08-26 15:15:37,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:37,2022-08-26 15:15:38,"0,363s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:38,2022-08-26 15:15:40,"2,018s",FAILED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:38,2022-08-26 15:15:38,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:38,2022-08-26 15:15:39,"1,061s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,001s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,003s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:39,2022-08-26 15:15:39,"0,000s",FAILED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:39,2022-08-26 15:15:40,"0,891s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:41,2022-08-26 15:15:43,"1,970s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:41,2022-08-26 15:15:41,"0,008s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:41,2022-08-26 15:15:43,"1,665s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,010s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,002s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,010s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,194s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:43,2022-08-26 15:15:45,"2,024s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:43,2022-08-26 15:15:43,"0,002s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:43,2022-08-26 15:15:45,"1,369s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,011s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,002s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,002s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:45,2022-08-26 15:15:45,"0,534s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:46,2022-08-26 15:15:48,"2,216s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:46,2022-08-26 15:15:46,"0,030s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:46,2022-08-26 15:15:48,"1,762s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,017s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:48,2022-08-26 15:15:48,"0,329s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:48,2022-08-26 15:15:50,"1,538s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:49,2022-08-26 15:15:49,"0,008s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:49,2022-08-26 15:15:50,"1,064s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,015s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,008s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,156s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:50,2022-08-26 15:15:52,"1,905s",FAILED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:50,2022-08-26 15:15:50,"0,016s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:50,2022-08-26 15:15:52,"1,680s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,007s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,002s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",FAILED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,129s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:52,2022-08-26 15:15:54,"1,835s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:52,2022-08-26 15:15:52,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:52,2022-08-26 15:15:53,"1,244s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,002s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,002s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,004s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:53,2022-08-26 15:15:53,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:53,2022-08-26 15:15:54,"0,572s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:54,2022-08-26 15:15:56,"1,297s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:54,2022-08-26 15:15:54,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:54,2022-08-26 15:15:55,"1,077s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,014s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,000s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:55,2022-08-26 15:15:55,"0,121s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:56,2022-08-26 15:15:58,"2,088s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:56,2022-08-26 15:15:56,"0,018s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:56,2022-08-26 15:15:58,"1,745s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,001s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,001s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,001s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,001s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,000s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,001s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,208s",PASSED
,,,,,,,
Test Cases/Login_param,,,,2022-08-26 15:15:58,2022-08-26 15:15:59,"1,493s",PASSED
regis = Integer.parseInt(registro),,,,2022-08-26 15:15:58,2022-08-26 15:15:58,"0,000s",PASSED
"response = sendRequestAndVerify(findTestObject(""miNomina_Mareigua-ConsultarNomina/Login"", [""Login"":Login, ""password"":password]))",,,,2022-08-26 15:15:58,2022-08-26 15:15:59,"1,167s",PASSED
val_time = response.getElapsedTime(),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,002s",PASSED
status_login = response.getStatusCode(),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,000s",PASSED
jsonString = response.getResponseText(),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,000s",PASSED
slurper = new groovy.json.JsonSlurper(),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,000s",PASSED
"markWarning(""JSON "" + jsonString)",,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,005s",PASSED
parsedJson = slurper.parseText(jsonString),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,000s",PASSED
"nom_func = ""val_login""",,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,001s",PASSED
"almacena_datos_servicio.Val_mensaje_serv.valida_mensaje_serv_login(parsedJson, type, ValidationMessage)",,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,002s",PASSED
almacena_datos_servicio.Val_mensaje_serv.guarda_salida_mensaje_serv_login(),,,,2022-08-26 15:15:59,2022-08-26 15:15:59,"0,194s",PASSED
